NaamWetenschappelijk,Jaar,year_est,year_se,intercept,listlength,listlength_est,listlength_se,prop_est,prop_lwr,prop_upr
Arrhenatherum elatius (L.) Beauv. ex J. et C. Presl,2001,0.09669486776516109,0.0780473492367517,3.0417455591189944,130,-0.6642289514250284,0.057396905293100035,0.9223140578114245,0.9103663894601877,0.9327867477238306
Arrhenatherum elatius (L.) Beauv. ex J. et C. Presl,2002,0.08968666646712264,0.07868557025270871,3.0417455591189944,130,-0.6642289514250284,0.057396905293100035,0.9218104258063813,0.9096880650702703,0.9324264988021194
Arrhenatherum elatius (L.) Beauv. ex J. et C. Presl,2003,0.08066858877373653,0.0792261821478823,3.0417455591189944,130,-0.6642289514250284,0.057396905293100035,0.9211579616580033,0.9088549098440809,0.9319246992886713
Arrhenatherum elatius (L.) Beauv. ex J. et C. Presl,2004,0.06959050183303435,0.07945679684557633,3.0417455591189944,130,-0.6642289514250284,0.057396905293100035,0.9203496417830804,0.9078944993802573,0.9312480581482916
Arrhenatherum elatius (L.) Beauv. ex J. et C. Presl,2005,0.056435621104091255,0.07926278068436013,3.0417455591189944,130,-0.6642289514250284,0.057396905293100035,0.9193799597280667,0.90682133503886,0.9303758911844127
Arrhenatherum elatius (L.) Beauv. ex J. et C. Presl,2006,0.041220731127832116,0.07862667226902835,3.0417455591189944,130,-0.6642289514250284,0.057396905293100035,0.9182450051996964,0.905636528091784,0.9293003049660313
Arrhenatherum elatius (L.) Beauv. ex J. et C. Presl,2007,0.023995964756225334,0.07762659245693575,3.0417455591189944,130,-0.6642289514250284,0.057396905293100035,0.916942572020191,0.9043273888081863,0.9280267314159533
Arrhenatherum elatius (L.) Beauv. ex J. et C. Presl,2008,0.004844114554729363,0.0764344496201394,3.0417455591189944,130,-0.6642289514250284,0.057396905293100035,0.9154722927707506,0.9028668018579732,0.9265749391991078
Arrhenatherum elatius (L.) Beauv. ex J. et C. Presl,2009,-0.016120602379439006,0.07531099617959378,3.0417455591189944,130,-0.6642289514250284,0.057396905293100035,0.9138357903990908,0.9012128572379308,0.9249800434859007
Arrhenatherum elatius (L.) Beauv. ex J. et C. Presl,2010,-0.03875445708514083,0.07459107046531924,3.0417455591189944,130,-0.6642289514250284,0.057396905293100035,0.9120368285337815,0.8993098820101485,0.9232923366098273
Arrhenatherum elatius (L.) Beauv. ex J. et C. Presl,2011,-0.06288698127858704,0.07465021503707893,3.0417455591189944,130,-0.6642289514250284,0.057396905293100035,0.9100814324865373,0.8970925687363217,0.9215741795161212
Arrhenatherum elatius (L.) Beauv. ex J. et C. Presl,2012,-0.0883248324818664,0.07584788096535511,3.0417455591189944,130,-0.6642289514250284,0.057396905293100035,0.9079779419196201,0.8944945323983012,0.9198925150625054
Arrhenatherum elatius (L.) Beauv. ex J. et C. Presl,2013,-0.11485703288572938,0.07845671963995839,3.0417455591189944,130,-0.6642289514250284,0.057396905293100035,0.905736944140346,0.8914604195530579,0.9183077183512798
Arrhenatherum elatius (L.) Beauv. ex J. et C. Presl,2014,-0.14226190860023225,0.0826052276330289,3.0417455591189944,130,-0.6642289514250284,0.057396905293100035,0.9033710244892967,0.8879573632964654,0.9168627669747251
Arrhenatherum elatius (L.) Beauv. ex J. et C. Presl,2015,-0.17031609713320295,0.08826237105636772,3.0417455591189944,130,-0.6642289514250284,0.057396905293100035,0.9008942581500605,0.8839804020873258,0.9155778240754817
Arrhenatherum elatius (L.) Beauv. ex J. et C. Presl,2016,-0.19880602599120162,0.09526935626758212,3.0417455591189944,130,-0.6642289514250284,0.057396905293100035,0.8983213569857044,0.8795495958509046,0.9144521515622754
Arrhenatherum elatius (L.) Beauv. ex J. et C. Presl,2017,-0.22754229194030504,0.10339746343899729,3.0417455591189944,130,-0.6642289514250284,0.057396905293100035,0.8956663767608994,0.874701017122194,0.9134707811502332
Arrhenatherum elatius (L.) Beauv. ex J. et C. Presl,2018,-0.2563773859024896,0.11240603880735467,3.0417455591189944,130,-0.6642289514250284,0.057396905293100035,0.8929408849859332,0.8694752658174282,0.9126118768015915
Artemisia vulgaris L.,1990,0.295421870958579,0.15484968521580197,3.0807148761645484,130,-0.6181616172329922,0.05764873190586784,0.9403621781796706,0.9204352689703637,0.9555394809851042
Artemisia vulgaris L.,1991,0.2863444700081732,0.14153000314705813,3.0807148761645484,130,-0.6181616172329922,0.05764873190586784,0.9398510675013007,0.9217119456539364,0.9539971676557033
Artemisia vulgaris L.,1992,0.2771605297180123,0.12891116987102494,3.0807148761645484,130,-0.6181616172329922,0.05764873190586784,0.9393297877398891,0.9228625526712334,0.9524626931315476
Artemisia vulgaris L.,1993,0.2677110312098395,0.1172443335198805,3.0807148761645484,130,-0.6181616172329922,0.05764873190586784,0.9387890261604714,0.9238451443351776,0.9509561407163516
Artemisia vulgaris L.,1994,0.2577917925431248,0.10681787864887195,3.0807148761645484,130,-0.6181616172329922,0.05764873190586784,0.9382165381064909,0.9246108300183644,0.9495008925676048
Artemisia vulgaris L.,1995,0.24717257664508385,0.09792252095166068,3.0807148761645484,130,-0.6181616172329922,0.05764873190586784,0.9375981097612375,0.9251092042686808,0.9481211392129888
Artemisia vulgaris L.,1996,0.23561259255270764,0.09079967110764657,3.0807148761645484,130,-0.6181616172329922,0.05764873190586784,0.9369183282422916,0.9252950641461267,0.9468370454782624
Artemisia vulgaris L.,1997,0.22287286966303424,0.0855761176574564,3.0807148761645484,130,-0.6181616172329922,0.05764873190586784,0.9361611761362119,0.9251364345094489,0.9456577323165184
Artemisia vulgaris L.,1998,0.2087259680448173,0.08220555424378255,3.0807148761645484,130,-0.6181616172329922,0.05764873190586784,0.9353104738686226,0.9246219002225711,0.9445742670568449
Artemisia vulgaris L.,1999,0.1929634591432264,0.08045020069729429,3.0807148761645484,130,-0.6181616172329922,0.05764873190586784,0.9343501974200229,0.9237635409034527,0.9435565538359687
Artemisia vulgaris L.,2000,0.17540157341926296,0.07992166203962103,3.0807148761645484,130,-0.6181616172329922,0.05764873190586784,0.9332647007213489,0.9225930385793754,0.9425567245870969
Artemisia vulgaris L.,2001,0.15588536706553874,0.08016340629480286,3.0807148761645484,130,-0.6181616172329922,0.05764873190586784,0.9320388719171206,0.92115263197726,0.9415175037160126
Artemisia vulgaris L.,2002,0.1342917108826817,0.08073500028146627,3.0807148761645484,130,-0.6181616172329922,0.05764873190586784,0.9306582510476072,0.9194853509883523,0.9403812339737513
Artemisia vulgaris L.,2003,0.11053135218832394,0.08126982990405447,3.0807148761645484,130,-0.6181616172329922,0.05764873190586784,0.9291091340265731,0.9176278824563128,0.9390963096815661
Artemisia vulgaris L.,2004,0.08455024637727487,0.08150257798270225,3.0807148761645484,130,-0.6181616172329922,0.05764873190586784,0.9273786843943559,0.9156066581384215,0.9376205043348029
Artemisia vulgaris L.,2005,0.05633029924878636,0.08127676451063041,3.0807148761645484,130,-0.6181616172329922,0.05764873190586784,0.9254550703398708,0.9134360585719568,0.935922362159011
Artemisia vulgaris L.,2006,0.02588960500360659,0.08054374989555559,3.0807148761645484,130,-0.6181616172329922,0.05764873190586784,0.9233276398494451,0.9111174002949003,0.933982038829988
Artemisia vulgaris L.,2007,-0.006717791753073889,0.07936025584101115,3.0807148761645484,130,-0.6181616172329922,0.05764873190586784,0.9209871413195646,0.908637818823631,0.9317925227480246
Artemisia vulgaris L.,2008,-0.04140263833888719,0.07788665778839886,3.0807148761645484,130,-0.6181616172329922,0.05764873190586784,0.9184259901907751,0.9059687215187872,0.9293615962799171
Artemisia vulgaris L.,2009,-0.07804180555446127,0.07638392385347922,3.0807148761645484,130,-0.6181616172329922,0.05764873190586784,0.915638573663885,0.9030641003929791,0.9267142648672396
Artemisia vulgaris L.,2010,-0.11648034959240787,0.07520251032616425,3.0807148761645484,130,-0.6181616172329922,0.05764873190586784,0.9126215748821175,0.8998598107574629,0.9238945406368302
Artemisia vulgaris L.,2011,-0.1565345009137286,0.07475255862096822,3.0807148761645484,130,-0.6181616172329922,0.05764873190586784,0.9093742847289827,0.8962758851705672,0.9209644638550338
Artemisia vulgaris L.,2012,-0.19799583096359274,0.07544615611418644,3.0807148761645484,130,-0.6181616172329922,0.05764873190586784,0.9058988534360513,0.8922242781712186,0.9179978618983508
Artemisia vulgaris L.,2013,-0.24063689981075406,0.0776164765665282,3.0807148761645484,130,-0.6181616172329922,0.05764873190586784,0.9022004156915755,0.8876225603958421,0.9150681452651437
Artemisia vulgaris L.,2014,-0.2842187368522505,0.08144263141689828,3.0807148761645484,130,-0.6181616172329922,0.05764873190586784,0.8982870025177423,0.8824096323143537,0.912233794294324
Artemisia vulgaris L.,2015,-0.32850055112507337,0.08691923176743649,3.0807148761645484,130,-0.6181616172329922,0.05764873190586784,0.8941691319762594,0.8765561367084483,0.9095284771208615
Artemisia vulgaris L.,2016,-0.37325210555643806,0.09388556790436427,3.0807148761645484,130,-0.6181616172329922,0.05764873190586784,0.889858950339595,0.8700645954408622,0.9069602910962795
Artemisia vulgaris L.,2017,-0.41826921820581464,0.10209224857358117,3.0807148761645484,130,-0.6181616172329922,0.05764873190586784,0.8853687774583472,0.8629604798426241,0.9045183524371325
Artemisia vulgaris L.,2018,-0.4633928701949465,0.1112710795901236,3.0807148761645484,130,-0.6181616172329922,0.05764873190586784,0.8807088959924962,0.8552787832688207,0.9021815484748668
Arum italicum Mill.,1991,-2.5574565293226197,0.3730465761239719,0.56571396168852806,130,-0.20895829333222005,0.15092855938065494,0.09968756922711618,0.049888254358531274,0.1892934478861778
Arum italicum Mill.,1992,-2.3394155596772874,0.332437875265948,0.56571396168852806,130,-0.20895829333222005,0.15092855938065494,0.12103557742225074,0.06614106142664454,0.21118719093987914
Arum italicum Mill.,1993,-2.1218925816331082,0.2933276539357742,0.56571396168852806,130,-0.20895829333222005,0.15092855938065494,0.14614814431732925,0.08692342254904498,0.23532531744815488
Arum italicum Mill.,1994,-1.905656655610383,0.2565072734854513,0.56571396168852806,130,-0.20895829333222005,0.15092855938065494,0.17524505643225172,0.11285390853198471,0.2619444875266197
Arum italicum Mill.,1995,-1.6916891145840036,0.2230112186346411,0.56571396168852806,130,-0.20895829333222005,0.15092855938065494,0.2083444862406919,0.14418514197210763,0.2913346080674882
Arum italicum Mill.,1996,-1.4810886956592861,0.19408443658630994,0.56571396168852806,130,-0.20895829333222005,0.15092855938065494,0.24520843629991293,0.1805683075728939,0.3238435064787058
Arum italicum Mill.,1997,-1.2749953023574103,0.1710604559603958,0.56571396168852806,130,-0.20895829333222005,0.15092855938065494,0.28531671674567693,0.22091183249153817,0.35982616379092236
Arum italicum Mill.,1998,-1.0745297972921408,0.1550325770755843,0.56571396168852806,130,-0.20895829333222005,0.15092855938065494,0.3278833231025162,0.26350321859409453,0.3994615930348885
Arum italicum Mill.,1999,-0.8807473303908537,0.1463000822886721,0.56571396168852806,130,-0.20895829333222005,0.15092855938065494,0.37191932431894936,0.30648759904616685,0.44240885881690006
Arum italicum Mill.,2000,-0.6946018805312663,0.1439368166237684,0.56571396168852806,130,-0.20895829333222005,0.15092855938065494,0.4163327525601468,0.3484816822252754,0.48750945450352356
Arum italicum Mill.,2001,-0.5169199108892881,0.14598798608321967,0.56571396168852806,130,-0.20895829333222005,0.15092855938065494,0.4600443167496225,0.38885203148817604,0.5329053038921601
Arum italicum Mill.,2002,-0.3483812962802089,0.15019169243251576,0.56571396168852806,130,-0.20895829333222005,0.15092855938065494,0.5020935807837853,0.42751209877017815,0.5765820147684918
Arum italicum Mill.,2003,-0.18950596326634173,0.15460702279694222,0.56571396168852806,130,-0.20895829333222005,0.15092855938065494,0.5417152317585685,0.46456840189224735,0.6169124940179708
Arum italicum Mill.,2004,-0.040644982454259015,0.1578582705844923,0.56571396168852806,130,-0.20895829333222005,0.15092855938065494,0.5783761051749867,0.5000985361819905,0.6529036648577717
Arum italicum Mill.,2005,0.09802483882858656,0.15912853554775472,0.56571396168852806,130,-0.20895829333222005,0.15092855938065494,0.6117752393554028,0.5340779448876388,0.6841776163167598
Arum italicum Mill.,2006,0.22650350058219482,0.15808702895987317,0.56571396168852806,130,-0.20895829333222005,0.15092855938065494,0.6418169957681322,0.5663771645007492,0.7108330166461758
Arum italicum Mill.,2007,0.34496781013401906,0.1548396659459831,0.56571396168852806,130,-0.20895829333222005,0.15092855938065494,0.6685697787102814,0.5967746889724981,0.7332945917336503
Arum italicum Mill.,2008,0.45376883809063073,0.14992714040716562,0.56571396168852806,130,-0.20895829333222005,0.15092855938065494,0.692221262182675,0.62496357785507,0.7521997223494075
Arum italicum Mill.,2009,0.5534265110143441,0.14436333827400027,0.56571396168852806,130,-0.20895829333222005,0.15092855938065494,0.7130374408397958,0.6505495075465776,0.7683306181619718
Arum italicum Mill.,2010,0.6446207037204482,0.1396702258032852,0.56571396168852806,130,-0.20895829333222005,0.15092855938065494,0.7313291037290799,0.6730551829888535,0.7825717709678222
Arum italicum Mill.,2011,0.7281778793848522,0.13779388911063445,0.56571396168852806,130,-0.20895829333222005,0.15092855938065494,0.747426475559791,0.6919700742330479,0.7958444137801202
Arum italicum Mill.,2012,0.805052016885274,0.14073082976200715,0.56571396168852806,130,-0.20895829333222005,0.15092855938065494,0.7616610254874927,0.7068939209917292,0.8089604177145464
Arum italicum Mill.,2013,0.8762982661490891,0.14986756878118845,0.56571396168852806,130,-0.20895829333222005,0.15092855938065494,0.7743526372231604,0.7177481121013868,0.8224140223145004
Arum italicum Mill.,2014,0.9430374897900624,0.1654729395049531,0.56571396168852806,130,-0.20895829333222005,0.15092855938065494,0.7858001698391784,0.7248896764573599,0.8362708543066576
Arum italicum Mill.,2015,1.0064095913293747,0.1868010078371895,0.56571396168852806,130,-0.20895829333222005,0.15092855938065494,0.7962736537761742,0.7290016462327621,0.8502759836940165
Arum italicum Mill.,2016,1.0675133078723411,0.21261826374261242,0.56571396168852806,130,-0.20895829333222005,0.15092855938065494,0.8060067849793949,0.7308683039837895,0.8640690330086453
Arum italicum Mill.,2017,1.127329972393853,0.24167201962416004,0.56571396168852806,130,-0.20895829333222005,0.15092855938065494,0.8151888996329497,0.7312043613479324,0.8773347674344233
Arum italicum Mill.,2018,1.1866286453142119,0.2729258472760609,0.56571396168852806,130,-0.20895829333222005,0.15092855938065494,0.8239561663807353,0.7305731856239114,0.8898525653011151
Arum maculatum L.,1990,-0.208858668102763,0.16882659872046257,1.2590956604333983,130,-0.2786851069236387,0.07861311682185167,0.6838565020643853,0.6068042538239075,0.7519808846105319
Arum maculatum L.,1991,-0.22997129480676126,0.1508071645135083,1.2590956604333983,130,-0.2786851069236387,0.07861311682185167,0.6792744039136854,0.6103598141562582,0.7411690493660222
Arum maculatum L.,1992,-0.25074287841383724,0.13378353980360255,1.2590956604333983,130,-0.2786851069236387,0.07861311682185167,0.6747323419335866,0.6135123773227004,0.7305145511555036
Arum maculatum L.,1993,-0.27066438356827827,0.11821098799160491,1.2590956604333983,130,-0.2786851069236387,0.07861311682185167,0.6703450702190226,0.6161702461308819,0.7203439086761991
Arum maculatum L.,1994,-0.28908220342876234,0.10465901693488393,1.2590956604333983,130,-0.2786851069236387,0.07861311682185167,0.6662623596662656,0.6182224691669874,0.7110823166111552
Arum maculatum L.,1995,-0.3052593260660888,0.0937531018159425,1.2590956604333983,130,-0.2786851069236387,0.07861311682185167,0.6626556438594372,0.6195515034308259,0.703215568676805
Arum maculatum L.,1996,-0.3184249554914328,0.08603491233737744,1.2590956604333983,130,-0.2786851069236387,0.07861311682185167,0.6597062843524458,0.6200865904945438,0.697211744169506
Arum maculatum L.,1997,-0.3278141228707958,0.08173434625840993,1.2590956604333983,130,-0.2786851069236387,0.07861311682185167,0.6575953236271884,0.6199009282189399,0.6934004371709368
Arum maculatum L.,1998,-0.3326987702051871,0.08057309730252198,1.2590956604333983,130,-0.2786851069236387,0.07861311682185167,0.6564946331716113,0.6192970397326525,0.6918660929404915
Arum maculatum L.,1999,-0.3324116968155918,0.08179174817285897,1.2590956604333983,130,-0.2786851069236387,0.07861311682185167,0.65655936801932,0.6187899543495805,0.6924465916030912
Arum maculatum L.,2000,-0.32636463800237936,0.08440795270589309,1.2590956604333983,130,-0.2786851069236387,0.07861311682185167,0.657921620429733,0.6189821026151626,0.6948434873479021
Arum maculatum L.,2001,-0.3140616031198218,0.08749548121323258,1.2590956604333983,130,-0.2786851069236387,0.07861311682185167,0.6606851466774335,0.6204262873852793,0.6987473420615464
Arum maculatum L.,2002,-0.29510844326881874,0.09033257849022362,1.2590956604333983,130,-0.2786851069236387,0.07861311682185167,0.6649210442379745,0.6235484120582776,0.7039058779026945
Arum maculatum L.,2003,-0.2692194516740769,0.09243269224182395,1.2590956604333983,130,-0.2786851069236387,0.07861311682185167,0.670664296334862,0.6286257369356407,0.7101384356905271
Arum maculatum L.,2004,-0.23622162614158518,0.09352564920419676,1.2590956604333983,130,-0.2786851069236387,0.07861311682185167,0.6779111793398358,0.6357899845272541,0.7173268326611075
Arum maculatum L.,2005,-0.19605704532253845,0.0935341145545712,1.2590956604333983,130,-0.2786851069236387,0.07861311682185167,0.68661763529202,0.6450349755589825,0.7254027894721968
Arum maculatum L.,2006,-0.14878363056574156,0.09256220326882153,1.2590956604333983,130,-0.2786851069236387,0.07861311682185167,0.6966988241908255,0.6562218804994279,0.7343393149717162
Arum maculatum L.,2007,-0.0945743840652062,0.09089838645328949,1.2590956604333983,130,-0.2786851069236387,0.07861311682185167,0.7080301573230539,0.6690827491371846,0.7441465063491965
Arum maculatum L.,2008,-0.03371501259622514,0.0890259716179173,1.2590956604333983,130,-0.2786851069236387,0.07861311682185167,0.7204501392909212,0.6832274036623761,0.7548682637944101
Arum maculatum L.,2009,0.03340033494210101,0.08762246473981879,1.2590956604333983,130,-0.2786851069236387,0.07861311682185167,0.7337652836531724,0.6981631044560231,0.766572155489065
Arum maculatum L.,2010,0.10627566790404414,0.08751203563980275,1.2590956604333983,130,-0.2786851069236387,0.07861311682185167,0.747757202032871,0.7133401696274336,0.7793203846372163
Arum maculatum L.,2011,0.18432272158997381,0.08953129244653328,1.2590956604333983,130,-0.2786851069236387,0.07861311682185167,0.7621917114512183,0.7282319549987185,0.7931134761987964
Arum maculatum L.,2012,0.2668742953208757,0.09431846347144927,1.2590956604333983,130,-0.2786851069236387,0.07861311682185167,0.7768295016599526,0.7424320766451404,0.8078223204944164
Arum maculatum L.,2013,0.3532023310977581,0.10213334579900031,1.2590956604333983,130,-0.2786851069236387,0.07861311682185167,0.7914376203166251,0.7557182211492655,0.8231562665512095
Arum maculatum L.,2014,0.4425418600866231,0.11283335759741413,1.2590956604333983,130,-0.2786851069236387,0.07861311682185167,0.8058008445079757,0.7680415724392003,0.8387043343889775
Arum maculatum L.,2015,0.5341220862986458,0.1260023695287853,1.2590956604333983,130,-0.2786851069236387,0.07861311682185167,0.8197319726211585,0.7794609648584915,0.8540265316024522
Arum maculatum L.,2016,0.6272059978046252,0.1411187630683614,1.2590956604333983,130,-0.2786851069236387,0.07861311682185167,0.8330802129065569,0.790075244071587,0.86873889167073
Arum maculatum L.,2017,0.7211399877632403,0.15767731924707418,1.2590956604333983,130,-0.2786851069236387,0.07861311682185167,0.8457371360374645,0.7999842462001185,0.8825606187211383
Arum maculatum L.,2018,0.8154150208187767,0.17525461193443634,1.2590956604333983,130,-0.2786851069236387,0.07861311682185167,0.8576400249010723,0.8092765689994371,0.8953257805994087
Asparagus officinalis L.,1990,0.1965712932610274,0.1757217799166866,0.963276965808343,130,-0.5948909659642428,0.09251795555760699,0.6375987845440101,0.5531765683557316,0.7143081874419854
Asparagus officinalis L.,1991,0.2023947573807186,0.15676650290421804,0.963276965808343,130,-0.5948909659642428,0.09251795555760699,0.6389433112787084,0.563959608187891,0.7077153405681698
Asparagus officinalis L.,1992,0.20796291143506962,0.13895613708689483,0.963276965808343,130,-0.5948909659642428,0.09251795555760699,0.6402268588781873,0.5740602953525403,0.7014602587121888
Asparagus officinalis L.,1993,0.21289468379090257,0.12281046664516256,0.963276965808343,130,-0.5948909659642428,0.09251795555760699,0.6413620383531242,0.5831358406691998,0.6956993947235899
Asparagus officinalis L.,1994,0.21670077439531837,0.10897596662405085,0.963276965808343,130,-0.5948909659642428,0.09251795555760699,0.6422370312013593,0.5907664740110974,0.6906241146058165
Asparagus officinalis L.,1995,0.21882944487419587,0.09814789313843847,0.963276965808343,130,-0.5948909659642428,0.09251795555760699,0.6427259846666388,0.5965040687267389,0.6864363707778098
Asparagus officinalis L.,1996,0.21870366559096577,0.09089003508737338,0.963276965808343,130,-0.5948909659642428,0.09251795555760699,0.6426971015402477,0.5999626763361614,0.6832763441510589
Asparagus officinalis L.,1997,0.21575076920606234,0.08736582073777394,0.963276965808343,130,-0.5948909659642428,0.09251795555760699,0.6420187203303861,0.6009452310262895,0.6811080030645513
Asparagus officinalis L.,1998,0.20942572039412105,0.08715236479399703,0.963276965808343,130,-0.5948909659642428,0.09251795555760699,0.6405637279083686,0.5995299599209132,0.6796396880075535
Asparagus officinalis L.,1999,0.19922904254795681,0.08933840909236779,0.963276965808343,130,-0.5948909659642428,0.09251795555760699,0.638212676703992,0.5960270722816295,0.6783701778879668
Asparagus officinalis L.,2000,0.18472035173880572,0.09284232767066154,0.963276965808343,130,-0.5948909659642428,0.09251795555760699,0.6348559875719963,0.59083582274544,0.6767314261878881
Asparagus officinalis L.,2001,0.16552834180239684,0.09669582624809996,0.963276965808343,130,-0.5948909659642428,0.09251795555760699,0.6303956063564351,0.5843174847892996,0.6742138133645807
Asparagus officinalis L.,2002,0.14135794685969183,0.10016956956476673,0.963276965808343,130,-0.5948909659642428,0.09251795555760699,0.624746447680553,0.5767399747681797,0.6704195184808778
Asparagus officinalis L.,2003,0.1119952824599375,0.1027852086174333,0.963276965808343,130,-0.5948909659642428,0.09251795555760699,0.617837904990096,0.5682735819561057,0.6650657579066879
Asparagus officinalis L.,2004,0.07731083652135945,0.10428804264331963,0.963276965808343,130,-0.5948909659642428,0.09251795555760699,0.6096156324833107,0.5590039821089636,0.6579727087739023
Asparagus officinalis L.,2005,0.03726124823858895,0.10462084822256786,0.963276965808343,130,-0.5948909659642428,0.09251795555760699,0.6000437127975803,0.5489441533371332,0.6490552281659183
Asparagus officinalis L.,2006,-0.00811012158300528,0.10391165070920609,0.963276965808343,130,-0.5948909659642428,0.09251795555760699,0.5891072147653672,0.538039497239263,0.6383244551934716
Asparagus officinalis L.,2007,-0.05867376086164877,0.10247517936366413,0.963276965808343,130,-0.5948909659642428,0.09251795555760699,0.5768150203782826,0.5261665428437526,0.6258988585531925
Asparagus officinalis L.,2008,-0.1142157851465884,0.10081992064257764,0.963276965808343,130,-0.5948909659642428,0.09251795555760699,0.5632026652945366,0.5131295743024153,0.6120197355190345
Asparagus officinalis L.,2009,-0.17444112855878574,0.09964217333791225,0.963276965808343,130,-0.5948909659642428,0.09251795555760699,0.5483348048030519,0.49866513432378895,0.5970598254822254
Asparagus officinalis L.,2010,-0.23897848493397011,0.09977489144114231,0.963276965808343,130,-0.5948909659642428,0.09251795555760699,0.5323068063368153,0.48247161896304697,0.581505649725213
Asparagus officinalis L.,2011,-0.3073874703433775,0.1020586814907516,0.963276965808343,130,-0.5948909659642428,0.09251795555760699,0.5152449057050235,0.4642812397747871,0.5658934730340814
Asparagus officinalis L.,2012,-0.37916860817982256,0.10714643261247385,0.963276965808343,130,-0.5948909659642428,0.09251795555760699,0.49730437403318456,0.44396747794650554,0.5507026912143013
Asparagus officinalis L.,2013,-0.4537768631179411,0.11533320617952286,0.963276965808343,130,-0.5948909659642428,0.09251795555760699,0.47866524631304147,0.4216369193574808,0.5362551459957094
Asparagus officinalis L.,2014,-0.5306395678181666,0.1265206505583116,0.963276965808343,130,-0.5948909659642428,0.09251795555760699,0.45952536441793357,0.39764319302613615,0.5226813563341475
Asparagus officinalis L.,2015,-0.6091796926439312,0.14032373689717825,0.963276965808343,130,-0.5948909659642428,0.09251795555760699,0.44009076689889204,0.3725153025344705,0.5099621266932426
Asparagus officinalis L.,2016,-0.6888454992211128,0.1562280547425841,0.963276965808343,130,-0.5948909659642428,0.09251795555760699,0.42056376841547766,0.34684972661430463,0.4979991632072024
Asparagus officinalis L.,2017,-0.7691476874968124,0.17371586569459402,0.963276965808343,130,-0.5948909659642428,0.09251795555760699,0.40112935000813005,0.3212150731285251,0.48667066992917435
Asparagus officinalis L.,2018,-0.8497051858378522,0.19234138890903624,0.963276965808343,130,-0.5948909659642428,0.09251795555760699,0.3819406670927098,0.29608689060206167,0.47585968142172785
Asplenium ruta-muraria L.,1990,-1.2369711036427762,0.161583285610785,1.1472256539084666,130,-0.8034683094314621,0.0759749670230233,0.2904470658558192,0.22857407241110653,0.36122593655059504
Asplenium ruta-muraria L.,1991,-1.0923224038851922,0.14399450381294776,1.1472256539084666,130,-0.8034683094314621,0.0759749670230233,0.32113404755280295,0.26181543604718804,0.38684917726572204
Asplenium ruta-muraria L.,1992,-0.9482417198381745,0.12754375477316907,1.1472256539084666,130,-0.8034683094314621,0.0759749670230233,0.3533184107732868,0.29742879892730395,0.4135286871882255
Asplenium ruta-muraria L.,1993,-0.805576862473089,0.11274662742828473,1.1472256539084666,130,-0.8034683094314621,0.0759749670230233,0.38655427247623,0.3346311266738706,0.4411918830614678
Asplenium ruta-muraria L.,1994,-0.6654164301452619,0.10023890031846158,1.1472256539084666,130,-0.8034683094314621,0.0759749670230233,0.4202714692584007,0.37235269411452465,0.4697416980372652
Asplenium ruta-muraria L.,1995,-0.5289879344461577,0.09068713749707029,1.1472256539084666,130,-0.8034683094314621,0.0759749670230233,0.45382430251639144,0.40936165992117907,0.499035922450993
Asplenium ruta-muraria L.,1996,-0.39757515515389275,0.08459248927212765,1.1472256539084666,130,-0.8034683094314621,0.0759749670230233,0.4865487937983844,0.44447920078854775,0.5288098451330552
Asplenium ruta-muraria L.,1997,-0.2724521667761358,0.08202366578356106,1.1472256539084666,130,-0.8034683094314621,0.0759749670230233,0.5178187452204452,0.4768310656938008,0.5585680323664157
Asplenium ruta-muraria L.,1998,-0.15483156791219313,0.08247333310258481,1.1472256539084666,130,-0.8034683094314621,0.0759749670230233,0.5470914579777703,0.5059944903577989,0.5875563201542217
Asplenium ruta-muraria L.,1999,-0.0458245977901896,0.0850068571373822,1.1472256539084666,130,-0.8034683094314621,0.0759749670230233,0.5739370819547319,0.5319362215334364,0.614897596218891
Asplenium ruta-muraria L.,2000,0.053588974187187055,0.08858344396756693,1.1472256539084666,130,-0.8034683094314621,0.0759749670230233,0.5980499180145269,0.5548235539243674,0.6398039204673137
Asplenium ruta-muraria L.,2001,0.14258306333559587,0.09230324220288505,1.1472256539084666,130,-0.8034683094314621,0.0759749670230233,0.6192439478105882,0.5748663339887967,0.661715151776709
Asplenium ruta-muraria L.,2002,0.2205012049178459,0.09549946639356306,1.1472256539084666,130,-0.8034683094314621,0.0759749670230233,0.6374373127100813,0.5922463812851771,0.6803231974360271
Asplenium ruta-muraria L.,2003,0.2868675472352915,0.09773572586301078,1.1472256539084666,130,-0.8034683094314621,0.0759749670230233,0.6526311409861887,0.6071035885321927,0.6955288900587759
Asplenium ruta-muraria L.,2004,0.3413939508561486,0.09877623697044458,1.1472256539084666,130,-0.8034683094314621,0.0759749670230233,0.6648874416825716,0.6195406131167382,0.7073821950373619
Asplenium ruta-muraria L.,2005,0.3839839463418169,0.09856161446797401,1.1472256539084666,130,-0.8034683094314621,0.0759749670230233,0.6743094188306825,0.6296272535490146,0.7160322474144969
Asplenium ruta-muraria L.,2006,0.414734003130897,0.09719988334439938,1.1472256539084666,130,-0.8034683094314621,0.0759749670230233,0.681026099447663,0.6373987235757326,0.7216962326074288
Asplenium ruta-muraria L.,2007,0.4339322606551722,0.09497301864146346,1.1472256539084666,130,-0.8034683094314621,0.0759749670230233,0.6851819574623461,0.6428472480646987,0.7246479804194838
