name;YearMeanMean;YearMean05;YearMean95;YearPrecMean;YearPrec05;YearPrec95;GSMeanMean;GSMean05;GSMean95;Area (km²);EasternLim;WesternLim;NorthernLim;SouthernLim
Abies alba;8,311404959;4,618655445;12,27822039;726,8485423;518,1747092;1234,855458;13,93486235;9,022888892;18,46301782;651200;26,17;-0,17;52,17;38,5
Adonis vernalis;5,812990593;1,919356106;9,70310577;733,0873943;511,5181828;1326,096986;14,6751369;11,81893809;17,10778991;1557200;59,83;18,83;58,17;44,83
Cardamine hirsuta;11,12176194;6,12454967;17,53399682;708,2840527;464,3801501;1200,442322;16,06593828;11,10759521;21,73649724;4399200;45,83;-10,17;60,5;29,83
Carex diandra;5,662187056;1,232241874;9,315619807;728,8628145;512,4850994;1266,381992;12,5125361;8,304008197;15,35076722;4502000;50,83;-10,17;67,83;44,17
Carex disticha;7,832879036;5,240458576;10,61421885;724,6376995;516,5341164;1241,517429;13,57125484;11,31205174;15,81056056;2738000;35,17;-10,17;61,83;43,5
Carex divulsa;10,32760393;6,541424716;15,82602411;716,830256;504,1563153;1200,161173;15,77723591;12,02133364;20,52131167;3762000;38,83;-10,5;55,5;32,5
Carex elata;7,098148714;2,693491121;11,6876685;725,7077358;519,0163514;1252,146545;13,49504617;10,13530333;17,20194784;3904800;44,83;-10,17;64,83;41,5
Carex filiformis;9,127140063;4,365901689;12,89037118;738,484678;513,1854087;1303,819516;14,83781571;9,75922786;18,72675516;1949600;46,83;-1,83;51,5;39,5
Carex hartmanii;6,445280686;2,142073687;10,65251808;733,7085796;512,6707821;1315,532089;14,01498462;11,40858767;16,78917998;2840800;59,83;6,17;59,83;42,17
Carex lasiocarpa;4,351518552;-0,861070027;8,889193757;716,8759936;512,5635481;1228,574432;11,70227631;6,853675649;15,05871646;5483600;59,83;-10,5;70,83;44,5
Carex limosa;3,882119246;-1,365141412;9,01518101;727,4243186;510,8147074;1275,810748;11,32133853;6,396811002;14,74618841;5262800;58,5;-14,83;70,17;42,83
Cardamine impatiens;7,723958468;3,914012317;12,02751603;730,1191501;516,0148931;1252,135324;14,2576294;11,32085305;17,91418662;3732400;45,5;-4,17;60,5;40,83
Carex nigra;6,234415709;-0,757448446;12,39115459;711,4976196;481,3420286;1318,90136;12,91514849;6,925672131;18,13511583;8481600;59,5;-14,83;71,17;31,17
Carex paniculata;9,123914314;5,566239473;13,39259822;743,3648669;517,6605166;1313,129167;14,49189323;11,6013572;18,44614139;3239200;36,5;-10,5;57,83;37,17
Carex riparia;7,987254109;3,171817795;13,83580169;664,3722297;254,2045116;1196,125128;15,17533952;10,81434874;20,51761748;8478400;59,83;-10,5;63,17;36,83
Carex spicata;8,24377248;1,91975392;15,8121553;690,8503418;378,4432351;1285,048317;15,39839693;11,01255934;20,43376229;8837600;59,83;-6,83;62,17;33,83
Carex vesicaria;5,645167953;0,401628734;10,68644469;722,0219356;518,3497965;1197,826929;12,67569259;7,560625803;16,84709337;6222400;59,83;-8,83;69,83;41,5
Carex vulpina;8,899844175;2,052158099;16,26079145;713,4687938;448,5065998;1260,210034;15,34977157;11,28936377;20,76381588;7618400;59,83;-10,5;61,83;33,17
Chenopodiastrum hybridum;7,34330935;3,330221978;11,78849517;711,6053984;498,2973226;1227,925708;14,562214;11,98976126;17,85370817;5175600;59,83;-2,83;60,17;39,5
Cicuta virosa;5,045248176;0,315338527;9,231656106;715,7076501;501,2917073;1247,851999;12,91156288;8,985528539;17,26860348;5479200;59,83;-8,5;67,83;44,5
Circaea intermedia;7,792045974;3,801593042;9,699213416;724,5772388;515,6559725;1263,881406;12,66956098;8,022080583;15,10836799;1346800;26,5;-8,5;62,5;42,17
Cirsium pannonicum;8,045945192;5,173241089;11,30227514;737,8576941;520,8184333;1313,994979;15,15760649;11,72736662;18,16036408;679200;42,5;9,17;54,5;42,17
Cardamine pratensis;4,971547143;-2,092591362;10,97690441;715,1970892;507,160741;1238,034546;11,80461056;5,805089762;16,66708576;7683200;59,83;-10,5;71,17;41,17
Carex acutiformis;7,649598182;3,471159854;12,09081822;731,8887257;510,6359046;1288,102125;14,4688764;11,73327954;18,29743197;5515200;53,83;-10,17;61,83;40,83
Clinopodium acinos;8,252237427;3,7762752;14,23091357;711,0278827;480,4499886;1240,800209;14,60585828;10,08141474;19,65696381;6866000;50,5;-9,5;65,83;36,17
Carex alba;8,06815033;0,991310757;13,54815157;736,7755963;515,2888751;1274,91101;13,76491504;6,018391688;19,08559235;550800;50,5;0,17;70,17;41,83
Comarum palustre;4,495670676;-1,473793409;9,618791487;723,2523737;503,555224;1308,583125;11,85596328;6,098553828;15,8276502;7039200;59,83;-9,5;70,5;41,83
Cotinus coggygria;10,76777077;6,536219925;14,83574346;724,4480868;514,1176452;1305,841287;16,75544887;12,14571396;20,52593288;720800;48,83;5,17;47,5;37,83
Cotoneaster integerrimus;7,60687976;0,967013493;12,68176435;728,0190352;516,4980245;1295,241759;13,56625192;6,663706207;18,67869386;1629600;50,17;5,17;63,83;38,83
Cuscuta europaea;7,244304498;1,993892972;12,39898252;710,2707388;502,064881;1223,106302;14,33333193;10,65130291;18,58231939;5990400;59,83;-5,5;63,5;36,5
Carex brizoides;8,095099517;5,167945723;11,14804278;717,3237402;514,5330294;1247,403211;14,32403109;11,09127319;17,8319943;1307200;26,5;6,5;54,83;42,83
Cyanus triumfettii;9,283921135;4,365655472;14,86454894;722,1816093;514,4904098;1218,899545;15,72845256;11,26953566;20,43164176;1348000;53,17;-7,5;50,5;31,17
Cyclamen purpurascens;8,431536614;4,698904646;11,01198791;752,0618293;522,9632645;1367,099285;14,19511219;10,07532042;17,32062608;172400;19,83;5,5;49,17;43,5
Cynoglossum germanicum;9,452946195;3,389359097;13,6245708;731,9729953;518,3506543;1229,935483;14,29236334;7,465767993;18,89320987;185600;50,17;-2,83;52,17;36,83
Cypripedium calceolus;5,678494662;1,807338164;10,01977685;728,0880823;516,3157584;1252,228314;13,38010486;9,984876237;16,52714939;3250800;59,83;6,5;66,5;41,83
Cystopteris fragilis;6,18225357;-0,242682312;13,31286253;720,849535;482,1206828;1292,524581;13,04769984;7,008349499;18,6998814;8213600;59,83;-14,83;70,83;36,5
Cytisus austriacus;8,661724757;5,950659146;11,50062591;734,1316956;513,5301315;1333,317989;16,05407106;13,08031468;18,29860229;1328800;45,83;14,17;52,17;39,5
Cytisus ratisbonensis;6,100386822;1,611817611;10,15391756;713,2997742;501,8080699;1205,314583;14,46222155;11,47589798;17,63035717;2849600;59,83;10,83;60,5;41,5
Danthonia decumbens;7,89682611;4,014555638;12,26484298;728,3561055;518,7011651;1275,681396;13,5882119;10,39102028;17,04233371;3578800;36,83;-10,5;64,5;37,17
Carex digitata;5,15216549;0,296578173;10,31421924;720,2712769;513,6274658;1245,616086;12,54734445;8,332590437;16,43054124;5060400;59,83;3,83;66,83;41,83
Datura stramonium;9,722851163;4,027857309;17,33287421;696,9490371;366,3645996;1253,182098;15,9699654;11,27852843;21,83906246;7134400;53,83;-10,5;62,5;29,17
Carex echinata;6,477384204;0,9754041;11,7689894;732,8232507;515,5734428;1246,39741;12,78325698;8,100346346;17,14511866;6604000;55,83;-10,5;70,17;40,17
Dipsacus pilosus;8,564469251;4,625035407;11,6193179;740,5272796;519,5555956;1317,837583;14,40324794;9,433448722;17,83089879;2263600;49,5;-3,83;54,5;40,5
Doronicum austriacum;7,32370071;4,228308962;10,41625463;725,4122764;517,1481676;1251,696081;13,05432844;9,745224229;16,35181061;260800;26,17;1,5;50,17;40,17
Adoxa moschatellina;6,324872954;0,236038409;11,33052783;715,5572163;513,1749625;1219,452421;13,14155985;8,337104535;17,40795511;6237600;59,83;-5,83;66,5;40,5
Carex elongata;5,964476775;2,426850492;10,01980482;732,0530142;519,006826;1278,364823;13,057181;9,73939834;15,77333235;3837200;53,17;3,17;65,83;43,83
Drosera rotundifolia;5,568753154;0,386923518;10,89962258;734,9881027;517,9698624;1294,152492;12,38587777;8,340968229;15,62219494;4825600;57,83;-10,5;68,5;42,17
Drymochloa drymeja;8,205745562;2,900467402;13,32605819;724,891374;519,6596364;1231,402748;14,38733802;8,297836603;18,71416664;433600;50,17;13,83;49,83;37,17
Dryopteris expansa;3,723344479;-1,254443797;9,434768263;735,1258507;514,6764762;1329,192368;10,61679183;5,58784183;14,58431655;3758400;54,17;-5,5;71,17;39,83
Eleocharis palustris;7,725706293;0,091065552;16,62543751;681,9956316;363,1118319;1157,120512;14,41124337;8,59863908;21,38974207;10708800;59,83;-14,83;68,5;29,17
Epilobium collinum;5,780022611;-0,067330214;10,89689561;753,4364612;519,8552511;1317,881876;12,00654973;5,726093865;17,66950809;1649200;32,83;5,17;69,83;43,5
Epilobium tetragonum;9,071918923;4,086721284;14,74833847;714,000077;506,3926353;1187,714879;15,15404624;11,61146759;19,82572644;4812000;51,5;-9,5;55,83;36,5
Epipogium aphyllum;6,03909691;0,721394363;11,01191266;729,8550221;520,7468371;1245,664546;12,67354675;7,253610113;18,35407458;1198000;45,83;6,17;67,17;40,83
Equisetum fluviatile;5,303587176;-1,174247261;11,08928592;708,0079135;486,5446232;1205,50187;12,04877395;5,777322802;16,51640665;8119200;59,83;-14,83;71,17;41,83
Carex flacca;10,29629122;6,239004283;16,47156504;702,27374;504,8617954;1233,864752;15,48470157;11,71161171;21,0134572;4164800;27,5;-10,5;60,83;31,83
Equisetum palustre;5,633333898;-2,069062934;12,60845811;726,9511514;505,390209;1285,378424;12,48628424;6,349230198;18,07418093;7716800;59,83;-14,83;70,83;36,83
Equisetum pratense;3,732624261;-1,052430578;8,256882188;728,9697211;509,0468302;1305,157059;11,52785113;6,751527137;15,36987287;4945200;58,83;-14,83;70,83;41,5
Euphorbia angulata;8,812446312;5,241634313;12,87657717;716,6059829;518,7725364;1197,335878;14,63765431;11,14461162;17,04577028;672000;30,17;-8,17;51,83;41,5
Euphorbia carniolica;8,045139275;5,077652863;10,79453131;724,2927163;517,8433215;1254,678844;14,13308153;11,03768508;17,24670961;184800;26,17;8,83;49,5;42,83
Carex hirta;7,725474375;3,308666348;12,2364239;727,1491313;511,4128513;1243,621034;14,00903006;10,90633722;18,21614982;5731200;50,17;-9,5;61,83;40,17
Fallopia dumetorum;7,639455522;3,345697123;12,79165537;707,6480448;505,3254433;1223,204829;14,49232141;11,19315493;18,68022404;5521200;51,5;-4,5;62,5;36,5
Carex humilis;9,042269349;5,203759824;14,12382516;728,8524955;518,219707;1268,269031;15,12057943;11,04062313;19,2807026;2462800;49,17;-3,83;57,17;39,5
Fraxinus angustifolia;13,83355923;9,512083163;17,82282125;714,0187454;496,5833478;1276,776924;19,0943002;15,21308919;21,93646783;1932400;29,83;-9,5;49,5;31,17
Galatella linosyris;9,189410843;5,200738095;14,10632052;726,8031969;508,804602;1281,251527;15,97083443;12,65400917;19,5977815;2492400;49,17;-4,83;53,5;39,83
Galeopsis ladanum;6,929640647;1,507571585;12,24980782;724,6340938;513,5189386;1314,532078;14,03877343;10,83573232;17,80122782;5264000;59,83;-4,5;62,5;39,83
Galinsoga parviflora;8,327041592;5,393123336;11,30675307;713,2356708;509,5790836;1242,481148;14,93799992;11,96269909;18,28022817;3025600;47,5;-1,17;56,17;38,5
Galium intermedium;7,327982193;4,934691743;10,92264657;751,0883372;515,8509669;1346,811392;14,23434374;12,25331103;17,2761638;1483200;41,17;13,83;56,5;40,83
Genista germanica;8,608996112;6,076214537;12,52060277;727,204399;520,6804948;1278,6045;14,47912626;11,72736662;18,28511784;1469200;31,17;1,5;53,83;41,83
Genista pilosa;9,560014074;6,508635935;12,87284731;748,4186105;519,8548668;1311,641048;14,82854977;11,66094701;17,92112027;1326000;24,5;-1,83;56,83;40,5
Genista sagittalis;9,796159638;6,685641681;13,05112126;735,7714007;521,7605983;1329,035498;14,81053406;11,78940925;17,33042866;1006800;25,5;-6,17;51,83;38,5
Geranium lucidum;12,65711004;7,553773647;17,53783787;722,0968536;465,8998075;1355,148221;17,23314419;11,93435982;21,80372872;3260400;50,17;-10,17;62,5;31,17
Geranium pusillum;8,393777983;4,738096103;13,1980374;727,6000842;507,0527991;1302,767074;14,77997662;11,71004258;18,67696441;4638800;41,83;-5,17;61,17;36,83
Goodyera repens;4,372122327;-0,609579628;9,652469021;722,0327994;514,2321553;1231,91089;11,38076442;6,642838264;16,35815127;3588400;58,17;-6,83;70,5;41,17
Gymnocarpium robertianum;8,126095913;3,024462027;12,36076147;725,4251746;513,6258576;1269,896962;13,80052497;8,507361633;18,22743184;1163600;47,83;-4,83;68,17;39,5
Carex montana;7,512892622;4,784674101;10,56987654;734,8597545;519,8650633;1248,375286;14,01257855;11,34937034;17,28518001;2305200;41,5;0,83;61,5;43,5
Hacquetia epipactis;7,860419111;5,089144087;10,05406069;738,0406478;519,976908;1279,815535;13,87822588;11,2795727;16,45832539;43200;20,17;13,83;49,83;44,83
Helictochloa pratensis;8,512468808;4,775565505;12,07425935;737,1013775;519,2020098;1273,183093;14,06473347;10,51265919;17,5320732;2279200;29,5;-3,5;61,83;39,5
Helleborus niger;8,120640643;3,549518795;12,35891042;726,4268928;518,8396326;1224,325388;13,86131503;8,554293629;18,22412519;104000;16,17;7,17;48,5;43,83
Carex muricata;7,885722851;1,829891328;15,95849943;718,2706395;506,2456401;1282,882787;14,21542872;10,60430824;19,89344491;6419200;59,83;-9,5;65,5;33,83
Hieracium prenanthoides;5,314400864;-1,260235512;12,59556319;735,4027179;515,0065094;1286,779569;11,38402237;5,098023294;19,00510665;1258000;59,83;-14,83;71,17;36,17
Holosteum umbellatum;9,562321696;6,196814101;14,05451034;705,0964811;506,5965992;1220,802075;15,61122066;11,33686304;19,47845343;3310800;46,17;-8,83;55,5;36,5
Hottonia palustris;7,598763636;4,02836269;12,02181564;733,1265144;519,9087262;1277,228468;13,8210841;12,04939134;16,36733925;2496000;45,17;-4,5;61,5;42,17
Hydrocharis morsus-ranae;7,137107494;1,695057553;11,7489851;706,4395283;494,2694699;1227,385137;14,56873992;11,18215155;18,35727069;5714800;59,83;-3,17;61,5;41,83
Hydrocotyle vulgaris;10,26524247;7,203457053;15,63037519;729,8107631;514,0332713;1340,759803;15,01128355;11,52134362;20,6927629;2007600;18,83;-10,5;58,17;37,17
Hypericum humifusum;9,612968133;5,609386695;13,42964506;730,4243497;515,9365016;1299,779858;14,38645012;10,6539716;18,27307083;2540000;26,5;-10,5;57,83;37,83
Carex leporina;6,737328023;1,267121367;12,49209666;726,7004544;513,4955915;1278,152781;13,15609396;8,705308653;17,44120485;6666400;55,17;-10,5;69,5;39,17
Hypochaeris maculata;5,825952653;0,882489074;10,70662264;693,6089447;490,8351409;1235,915776;13,41494059;9,181097974;17,51206624;5585600;59,83;5,5;65,17;40,5
Inula oculus-christi;9,662096521;4,938072357;14,68071123;709,7733966;497,6648894;1250,301189;16,49388976;11,5639882;20,68285447;1723200;58,17;14,83;51,83;34,17
Iris spuria;11,0291316;7,671848276;14,8277207;737,2603326;517,8562823;1286,130372;17,07391098;13,80168321;19,71066726;174000;22,83;-1,17;49,17;40,5
Jacobaea aquatica;9,378106059;5,983144226;12,8726349;740,7112539;517,7228641;1345,838424;13,99387391;10,48351212;17,47058686;1528800;17,17;-10,5;58,5;40,83
Juncus articulatus;8,121808186;1,714096539;15,58544028;683,5009607;382,0213667;1228,420637;15,3560443;10,81546138;21,14240409;8754400;59,83;-10,5;69,5;28,17
Juncus conglomeratus;8,031990935;3,524419295;13,75415696;735,7125526;510,9227315;1300,029139;14,38111604;10,81166634;19,13672552;5746800;50,5;-10,17;66,83;36,17
Carex pallescens;6,143391242;0,813753719;11,77573088;733,4563958;512,946886;1312,476394;13,07300266;8,303148294;17,73080354;7336800;59,83;-10,17;70,83;40,17
Juncus subnodulosus;11,31973645;7,095435934;17,78046145;720,6301182;505,5967985;1273,533674;16,3643684;12,04517821;22,05226431;2507200;28,17;-9,5;57,17;29,17
Knautia drymeia;9,266434287;6,252507103;12,02649557;731,1759642;516,5774671;1304,941313;15,11565195;11,39958829;17,88959839;390000;25,17;7,17;50,5;39,83
Lactuca alpina;3,162256041;-1,34107614;9,858678395;729,2523703;518,0943954;1223,143182;9,190106996;4,9536613;16,34730099;1003600;33,83;5,5;70,83;42,83
Lamium hybridum;8,541773427;3,290261715;12,34164746;726,9893869;516,9943934;1247,881329;13,5537314;10,55990422;16,45574888;1508000;30,5;-10,17;64,5;43,17
Laserpitium prutenicum;7,527112413;4,221470931;12,08012688;725,1763473;517,2868172;1256,031545;14,56433302;12,57779981;17,50798125;2348800;49,17;-8,83;57,17;41,5
Lathyrus heterophyllus;6,298811819;5,600299383;7,408554948;734,6444374;516,4134147;1253,645606;11,82416757;11,17940516;12,50933835;92000;18,83;12,17;60,17;55,5
Lathyrus laevigatus;8,128949685;4,681387641;11,43890851;733,2691322;516,4235495;1297,579581;14,52064481;10,29878008;18,20559624;521200;29,17;-1,5;51,17;42,5
Lathyrus latifolius;11,91216475;5,483669436;17,1094596;701,4937578;505,1363465;1161,253514;17,18660161;11,71525487;22,0025501;2174000;26,5;-9,5;49,17;32,17
Aegopodium podagraria;6,530868857;1,802583753;11,29151045;728,0999765;509,8298089;1333,251573;13,55470983;10,44504866;17,44006911;6316800;59,83;-9,83;66,17;42,17
Carex pendula;11,15734947;6,935175931;16,53784795;716,5106804;513,7567678;1259,798835;15,99763042;11,62492408;20,96238316;2879600;36,17;-10,17;57,83;36,5
Lathyrus venetus;10,53849246;6,77747988;14,18668574;721,5755847;518,3239717;1201,591004;16,4799026;12,41829055;19,52853391;720000;30,17;6,83;47,17;38,5
Laurus nobilis;15,15547103;11,09925194;18,05810603;733,6264406;516,9222452;1340,42848;20,05149698;16,86974567;21,93462239;287200;29,17;-8,5;45,5;32,5
Lembotropis nigricans;8,062748109;3,965517072;11,07665704;732,0704208;518,10766;1278,752474;14,76744454;12,02986999;17,97312019;1454800;46,5;6,83;57,17;40,17
Lemna minor;10,10675479;2,464159424;19,81719885;594,8459439;128,5807694;1203,179039;16,9068585;10,27440409;26,40705641;14076000;59,83;-14,5;66,83;27,5
Lemna trisulca;7,524986452;1,767322671;14,0567489;733,3625055;475,0523483;1338,867819;14,51597335;10,7827546;19,57921766;6772400;59,83;-9,17;66,5;32,17
Leontodon saxatilis;11,0577861;8,17744493;15,87442221;725,8520961;514,6520589;1254,095504;15,48757305;11,80255399;20,91067413;1740000;13,83;-10,5;56,83;36,17
Leonurus cardiaca;7,550081141;2,611561863;12,71145377;692,3962643;452,9793577;1167,092178;14,59585639;11,20433118;18,86146194;6566400;59,83;-8,83;61,83;38,83
Leopoldia tenuiflora;9,815911602;5,407772227;13,91066351;728,7400364;511,9228266;1314,845403;16,40620622;11,77855458;20,140891;1236400;52,83;11,17;51,83;35,83
Carex pilosa;6,905227832;3,925372983;10,98155899;723,7477552;514,0030195;1218,68216;14,51872443;12,29657908;17,84568304;2881200;52,83;6,83;58,17;41,5
Limonium gmelinii;7,73859455;3,192908219;11,11175206;671,9849197;235,101821;1215,82528;17,7311999;13,63676449;21,64146882;1703600;59,83;17,17;55,17;42,83
Linaria repens;10,01704706;5,881641049;13,8227924;733,8420069;518,4299359;1271,017261;14,53471006;11,17862836;18,81642381;978000;18,5;-5,17;62,17;40,5
Carex pilulifera;8,153428122;3,535785235;12,55360507;724,4979544;517,2695541;1300,604337;13,32403293;7,965813238;17,2613966;3974000;29,5;-10,5;68,5;39,5
Lonicera nigra;7,255915696;2,675492309;11,09381817;729,0958107;516,5784902;1270,144352;12,88281417;6,914849566;17,16284635;562000;26,5;1,83;50,83;41,5
Loranthus europaeus;11,41895992;6,672715373;16,78918685;742,8360369;510,7082663;1338,102146;17,12898459;12,26152095;21,24667207;1316400;34,5;9,17;50,5;36,5
Lotus pedunculatus;10,36031618;6,543562674;16,00018212;720,7706276;509,1393012;1237,998644;15,37817015;10,96103182;20,76370433;2690000;27,17;-10,17;58,5;36,17
Lunaria rediviva;8,194688982;3,892920305;12,35298765;723,2953702;522,003129;1255,926812;13,93763274;9,184429731;17,58640874;1086400;26,5;-1,5;52,17;40,5
Luzula luzulina;7,922676379;2,76348059;11,64785915;735,1028945;522,3265157;1292,528687;13,61327276;7,79965445;17,91190548;611600;27,83;-0,83;49,83;40,17
Lycopodium annotinum;4,043687754;-1,491012902;9,027847294;728,9432936;509,8895222;1274,319352;11,75778519;6,537782924;15,37285835;5610000;59,83;5,17;70,83;43,17
Lycopodium clavatum;4,970252779;-1,043340351;10,70016485;728,6019826;513,5663659;1239,044633;11,89614182;6,74642476;15,73681253;5637600;59,83;-10,5;70,5;42,17
Lycopodium complanatum;4,037473049;-1,972554432;9,482998332;711,0987569;503,996405;1275,953417;11,6050549;6,020404912;15,70474891;6388000;59,83;0,17;70,5;42,17
Carex praecox;7,908719381;3,858925544;12,11963981;730,5098222;513,7206752;1289,784829;14,14829783;11,50505582;18,1510422;4897600;52,83;-9,5;61,83;40,83
Lysimachia thyrsiflora;3,969790265;-0,160827129;8,426844516;741,0186394;516,0877024;1291,835776;11,76310698;8,062550088;14,76923951;3900400;59,83;4,5;68,17;48,83
Lythrum portula;8,26521387;3,78911985;13,74231752;729,5454534;507,1086118;1299,779858;14,44877396;11,40993723;18,5954677;5578800;48,83;-10,5;62,83;37,17
Matricaria chamomilla;8,741742305;3,87845977;15,42447351;719,6539189;502,3595184;1275,135264;15,03773017;10,97097137;20,01529498;6045600;47,17;-8,83;63,17;36,17
Carex pseudocyperus;7,446455552;3,541582323;12,0077211;728,3268166;512,3426679;1223,116935;13,86992765;11,08553429;17,062661;5223200;53,17;-10,5;62,83;39,17
Melica ciliata;11,12038558;5,762467224;17,29828942;720,0272735;501,1583609;1289,996861;16,53003265;12,27086203;21,49461358;3016000;31,5;-10,17;52,17;28,83
Melica transsilvanica;8,302579367;3,447594311;13,0494317;701,862943;405,9799077;1242,684564;16,03553754;11,87113356;19,81237565;3514400;59,83;6,17;56,83;39,5
Mentha longifolia;8,661340282;2,679852205;13,80322336;735,9391956;512,9695797;1254,452811;14,2792299;9,136685791;20,07535789;568400;48,5;-5,17;55,83;38,5
Menyanthes trifoliata;5,049433017;-1,576041962;11,18780076;727,0930409;502,4470766;1329,76726;11,92540149;5,86354331;16,45832539;7410800;59,83;-10,17;71,17;41,17
Microthlaspi perfoliatum;11,79529953;6,065187191;17,7247107;702,1105168;438,4946761;1189,178088;17,04268495;11,81014446;22,17258126;3024800;49,5;-9,5;51,5;29,5
Moneses uniflora;4,253319737;-1,382700195;9,443586067;726,7262595;519,5261762;1256,656038;11,42386808;6,62221991;15,03393798;4669600;59,83;5,5;70,5;39,5
Carex remota;8,700779771;4,543820866;13,81652925;745,9358147;517,5125931;1343,307985;14,28958852;11,38611494;18,42396854;4176400;44,5;-10,5;60,83;38,83
Muscari botryoides;10,66306881;6,42588958;16,40457836;724,5442654;514,2461003;1251,510674;16,2883217;12,29534564;20,41215521;1470000;27,83;-1,17;51,83;37,5
Myosotis decumbens;1,684376554;-2,445537429;8,504225107;746,6271936;516,3342081;1345,145251;7,567664139;4,326032157;13,90454224;506000;34,17;-1,17;70,83;42,17
Myosotis laxa;6,600256609;0,961398386;12,2549756;710,6819911;471,7989702;1223,019242;13,64585707;8,92674406;18,18792538;7585600;59,83;-10,17;68,17;38,17
Myosotis ramosissima;10,89295782;5,09975713;17,41446764;702,5209935;448,4685079;1247,64563;16,16521088;11,49804611;21,67859717;4469600;48,17;-10,5;60,83;29,17
Myosotis sparsiflora;6,042611721;0,16304289;11,0553541;700,6619609;487,6768488;1216,15122;14,18550731;8,963714086;18,36408645;4577200;59,83;10,83;66,17;40,17
Oenanthe aquatica;7,474344587;2,432955668;12,7385232;725,5757119;490,2505588;1239,982926;14,56879245;11,28623056;18,66030253;5757200;59,83;-9,5;61,83;38,5
Onoclea struthiopteris;4,317824768;0,004646316;9,869907225;724,2175199;513,2967373;1239,750079;11,92653019;7,228822057;16,2527145;3219200;59,83;5,83;69,83;40,83
Orchis purpurea;9,917262676;6,199115484;13,2182217;717,1981436;513,2715718;1224,257156;15,66691241;11,94745016;19,13723419;1746400;48,83;-4,5;52,5;39,83
Oxalis stricta;9,000244585;5,919579838;13,18878386;721,259131;516,3640075;1231,159667;14,8798617;11,53585987;18,79461931;2742400;34,5;-4,17;59,5;40,5
Oxybasis glauca;7,811908252;3,223320267;12,42136431;657,7028073;196,0497537;1176,811113;15,31498752;11,57664844;20,93683044;7328000;59,83;-6,5;62,17;36,83
Papaver dubium;10,33964877;5,56298797;16,96195202;714,8433833;456,7037432;1279,519734;15,8972414;11,23032965;21,71168308;4464400;47,5;-9,83;62,5;28,83
Persicaria amphibia;6,287712279;1,063670585;11,17512107;697,4371581;387,5473458;1251,825817;13,77101528;9,251831248;18,50190312;7439600;59,83;-9,83;65,17;40,83
Peucedanum officinale;11,41559106;7,866280763;16,08522462;735,0030727;516,8349796;1285,644339;16,76561857;13,32905056;20,21089465;1034000;28,17;-8,83;51,5;31,17
Peucedanum palustre;5,319518969;0,847805342;10,02535091;754,0547126;515,2723947;1372,584224;12,73539351;8,82758456;15,65335241;4651600;59,83;0,5;68,17;44,5
Phleum alpinum;3,651970313;-1,819749697;13,18380161;719,973584;513,8532619;1277,608672;10,01833409;4,858277983;18,61234984;1912000;48,17;-14,83;71,17;39,17
Phleum phleoides;7,264553564;2,987966615;12,14009454;711,9262627;500,6111959;1246,0004;14,48894991;11,22269734;18,09256749;5172800;59,83;-1,5;60,83;38,83
Phlomis tuberosa;7,580920246;2,294258084;11,8532561;682,9438279;323,5784787;1211,650297;16,19106687;11,81634465;19,88152438;3662400;59,83;16,17;58,17;36,83
Physalis alkekengi;10,12929917;6,208622637;14,35609306;716,5262831;505,5605597;1266,395912;16,05650064;11,84544764;20,14653703;2771600;54,5;-1,5;52,17;36,17
Picris hieracioides;7,547445479;2,098488615;13,03238692;720,7238689;464,9326005;1285,531592;14,41940933;11,04572723;18,55260703;6438000;59,83;-8,5;63,5;36,17
Pilosella bauhini;8,221752072;4,074023574;14,56425643;722,5079369;513,4991368;1294,398985;15,02358684;11,59861519;20,34607704;4004400;48,83;3,83;60,17;33,83
Pilosella cymosa;5,599312452;0,249565962;11,4849576;722,6448181;513,8451536;1265,217306;12,87558035;8,22513379;18,03110726;6377600;59,83;2,5;67,17;39,17
Pilosella officinarum;7,756293278;1,341945399;15,88878247;701,8438886;453,2343447;1248,427924;14,16346703;8,841318605;21,16011035;7211200;59,83;-10,83;66,5;28,83
Carex sylvatica;8,150729277;4,120808365;12,65692172;761,5860665;516,8051321;1371,224154;14,11422448;11,63929816;17,99784561;4516000;46,5;-9,5;60,17;40,5
Pleurospermum austriacum;7,515579248;1,633319826;12,50242321;734,2076003;519,3051856;1291,215544;12,71137834;6,012170821;17,94376772;292400;25,83;5,5;50,5;42,17
Poa angustifolia;6,040511591;-0,330818682;12,59797605;710,1047304;491,0204926;1261,312079;13,38919837;8,365976234;18,49775863;8442000;59,83;-14,83;68,5;36,17
Poa badensis;9,446663502;6,980521606;12,00664696;724,2318066;520,3695998;1215,990983;15,55068675;12,53391445;18,2227466;106000;27,5;11,17;51,83;41,17
Poa palustris;4,814163137;-0,843820231;9,635532782;717,0497688;506,7483342;1242,584878;12,7075893;7,909246026;16,88360196;6243200;59,83;4,17;68,5;39,83
Carpinus betulus;9,214783208;5,371244641;14,55139168;728,9244217;509,8435436;1290,457048;15,02557603;11,63304326;19,68457792;3606000;54,17;-5,5;57,17;37,5
Poa remota;4,246339127;1,249739675;7,09831406;730,2163219;514,792536;1328,243244;12,58897575;9,042530637;15,01615534;2593200;59,83;10,5;68,17;50,17
Polypodium vulgare;8,13825698;0,612539169;15,79078089;718,1082738;488,5584279;1254,231122;14,12005103;7,001205349;20,95056644;5784800;48,83;-9,83;71,17;31,83
